sent,tags,parse
"The dragging death of James Byrd in Jasper , Texas , the wasting of an unarmed Amadou Diallo by nineteen of forty-one bullets fired on him by the New York police , and the savage sodomizing of Abner Louima in the same city by five officers are emblematic of something ferocious and unresolved in the dominant culture .","The/DT dragging/JJ death/NN of/IN James/NNP Byrd/NNP in/IN Jasper/NNP ,/, Texas/NNP ,/, the/DT wasting/NN of/IN an/DT unarmed/JJ Amadou/NNP Diallo/NNP by/IN nineteen/NN of/IN forty-one/JJ bullets/NNS fired/VBD on/IN him/PRP by/IN the/DT New/NNP York/NNP police/NN ,/, and/CC the/DT savage/JJ sodomizing/NN of/IN Abner/NNP Louima/NNP in/IN the/DT same/JJ city/NN by/IN five/CD officers/NNS are/VBP emblematic/JJ of/IN something/NN ferocious/JJ and/CC unresolved/JJ in/IN the/DT dominant/JJ culture/NN ./."," det(death-3, The-1) amod(death-3, dragging-2) nsubj(fired-24, death-3) case(Byrd-6, of-4) compound(Byrd-6, James-5) nmod:of(death-3, Byrd-6) case(Texas-10, in-7) compound(Texas-10, Jasper-8) nmod:in(Byrd-6, Texas-10) det(wasting-13, the-12) appos(Texas-10, wasting-13) case(Diallo-18, of-14) det(Diallo-18, an-15) amod(Diallo-18, unarmed-16) compound(Diallo-18, Amadou-17) nmod:of(wasting-13, Diallo-18) case(nineteen-20, by-19) nmod:by(Diallo-18, nineteen-20) case(bullets-23, of-21) amod(bullets-23, forty-one-22) nmod:of(nineteen-20, bullets-23) root(ROOT-0, fired-24) case(him-26, on-25) nmod:on(fired-24, him-26) case(police-31, by-27) det(police-31, the-28) compound(police-31, New-29) compound(police-31, York-30) nmod:by(fired-24, police-31) cc(fired-24, and-33) det(sodomizing-36, the-34) amod(sodomizing-36, savage-35) nsubj(emblematic-48, sodomizing-36) case(Louima-39, of-37) compound(Louima-39, Abner-38) nmod:of(sodomizing-36, Louima-39) case(city-43, in-40) det(city-43, the-41) amod(city-43, same-42) nmod:in(Louima-39, city-43) case(officers-46, by-44) nummod(officers-46, five-45) nmod:by(city-43, officers-46) cop(emblematic-48, are-47) conj:and(fired-24, emblematic-48) case(something-50, of-49) nmod:of(emblematic-48, something-50) amod(something-50, ferocious-51) cc(ferocious-51, and-52) amod(something-50, unresolved-53) conj:and(ferocious-51, unresolved-53) case(culture-57, in-54) det(culture-57, the-55) amod(culture-57, dominant-56) nmod:in(something-50, culture-57)  "
"In those operative stereotypes , the white male is breadwinner , the white female baby-producer and home-maker , the black female a fecund recipient of welfare largesse , and the black male what Michael Eric Dyson calls a "" walking , talking penis , "" impregnating whatever is at hand and wasting whoever gets in the way .","In/IN those/DT operative/JJ stereotypes/NNS ,/, the/DT white/JJ male/NN is/VBZ breadwinner/NN ,/, the/DT white/JJ female/JJ baby-producer/NN and/CC home-maker/NN ,/, the/DT black/JJ female/NN a/DT fecund/JJ recipient/NN of/IN welfare/NN largesse/NN ,/, and/CC the/DT black/JJ male/NN what/WP Michael/NNP Eric/NNP Dyson/NNP calls/VBZ a/SYM ''/'' walking/VBG ,/, talking/VBG penis/NNS ,/, ''/'' impregnating/VBG whatever/WDT is/VBZ at/IN hand/NN and/CC wasting/NN whoever/WP gets/VBZ in/IN the/DT way/NN ./."," case(stereotypes-4, In-1) det(stereotypes-4, those-2) amod(stereotypes-4, operative-3) nmod:in(breadwinner-10, stereotypes-4) det(male-8, the-6) amod(male-8, white-7) nsubj(breadwinner-10, male-8) cop(breadwinner-10, is-9) root(ROOT-0, breadwinner-10) det(baby-producer-15, the-12) amod(baby-producer-15, white-13) amod(baby-producer-15, female-14) conj:and(breadwinner-10, baby-producer-15) cc(breadwinner-10, and-16) conj:and(breadwinner-10, home-maker-17) det(female-21, the-19) amod(female-21, black-20) conj:and(breadwinner-10, female-21) det(recipient-24, a-22) amod(recipient-24, fecund-23) dep(female-21, recipient-24) case(largesse-27, of-25) compound(largesse-27, welfare-26) nmod:of(recipient-24, largesse-27) cc(breadwinner-10, and-29) det(male-32, the-30) amod(male-32, black-31) conj:and(breadwinner-10, male-32) dobj(calls-37, male-32) ref(male-32, what-33) compound(Dyson-36, Michael-34) compound(Dyson-36, Eric-35) nsubj(calls-37, Dyson-36) acl:relcl(male-32, calls-37) dobj(calls-37, a-38) acl(a-38, walking-40) advcl(walking-40, talking-42) dobj(talking-42, penis-43) acl(a-38, impregnating-46) nsubj(hand-50, whatever-47) cop(hand-50, is-48) case(hand-50, at-49) ccomp(impregnating-46, hand-50) cc(hand-50, and-51) ccomp(impregnating-46, wasting-52) conj:and(hand-50, wasting-52) nsubj(gets-54, whoever-53) acl:relcl(hand-50, gets-54) case(way-57, in-55) det(way-57, the-56) nmod:in(gets-54, way-57)  "
"<p> If Missouri case law is any indication , then Chesterfield Mall probably is wasting time and money on its fight with West County Center .","<p>/RB If/IN Missouri/NNP case/NN law/NN is/VBZ any/DT indication/NN ,/, then/RB Chesterfield/NNP Mall/NNP probably/RB is/VBZ wasting/VBG time/NN and/CC money/NN on/IN its/PRP$ fight/NN with/IN West/NNP County/NNP Center/NNP ./."," advmod(indication-8, <p>-1) mark(indication-8, If-2) compound(law-5, Missouri-3) compound(law-5, case-4) nsubj(indication-8, law-5) cop(indication-8, is-6) det(indication-8, any-7) advcl(wasting-15, indication-8) advmod(Mall-12, then-10) compound(Mall-12, Chesterfield-11) nsubj(wasting-15, Mall-12) advmod(wasting-15, probably-13) aux(wasting-15, is-14) root(ROOT-0, wasting-15) dobj(wasting-15, time-16) cc(time-16, and-17) dobj(wasting-15, money-18) conj:and(time-16, money-18) case(fight-21, on-19) nmod:poss(fight-21, its-20) nmod:on(wasting-15, fight-21) case(Center-25, with-22) compound(Center-25, West-23) compound(Center-25, County-24) nmod:with(fight-21, Center-25)  "
"In fact , interdisciplinary instruction has gained a bad reputation , especially among secondary content area specialists , who view it as time-wasting "" fluff . ""","In/IN fact/NN ,/, interdisciplinary/JJ instruction/NN has/VBZ gained/VBN a/DT bad/JJ reputation/NN ,/, especially/RB among/IN secondary/JJ content/NN area/NN specialists/NNS ,/, who/WP view/VBP it/PRP as/IN time-wasting/VBG ''/'' fluff/NN ./. ''/''"," case(fact-2, In-1) nmod:in(gained-7, fact-2) amod(instruction-5, interdisciplinary-4) nsubj(gained-7, instruction-5) aux(gained-7, has-6) root(ROOT-0, gained-7) det(reputation-10, a-8) amod(reputation-10, bad-9) dobj(gained-7, reputation-10) advmod(specialists-17, especially-12) case(specialists-17, among-13) amod(specialists-17, secondary-14) compound(specialists-17, content-15) compound(specialists-17, area-16) nmod:among(gained-7, specialists-17) nsubj(view-20, specialists-17) ref(specialists-17, who-19) acl:relcl(specialists-17, view-20) dobj(view-20, it-21) mark(time-wasting-23, as-22) advcl(view-20, time-wasting-23) dobj(time-wasting-23, fluff-25)  "
"In chickens , using antibodies to block the effect of cytokines ( regulator molecules produced by immune cells ) , which can cause wasting , results in faster animal growth .","In/IN chickens/NNS ,/, using/VBG antibodies/NNS to/TO block/VB the/DT effect/NN of/IN cytokines/NNS -LRB-/-LRB- regulator/NN molecules/NNS produced/VBN by/IN immune/JJ cells/NNS -RRB-/-RRB- ,/, which/WDT can/MD cause/VB wasting/NN ,/, results/VBZ in/IN faster/JJR animal/NN growth/NN ./."," case(chickens-2, In-1) nmod:in(results-26, chickens-2) dep(results-26, using-4) dobj(using-4, antibodies-5) mark(block-7, to-6) advcl(using-4, block-7) det(effect-9, the-8) dobj(block-7, effect-9) case(cytokines-11, of-10) nmod:of(effect-9, cytokines-11) nsubj(cause-23, cytokines-11) compound(molecules-14, regulator-13) dep(cytokines-11, molecules-14) acl(molecules-14, produced-15) case(cells-18, by-16) amod(cells-18, immune-17) nmod:by(produced-15, cells-18) ref(cytokines-11, which-21) aux(cause-23, can-22) acl:relcl(cytokines-11, cause-23) dobj(cause-23, wasting-24) root(ROOT-0, results-26) case(growth-30, in-27) amod(growth-30, faster-28) compound(growth-30, animal-29) nmod:in(results-26, growth-30)  "
"That being said , it is important to realize that unless one is willing to manage multiple power supplies , the scaling can only be applied globally ; that is , a design that does not balance the per-stage delays is always wasting energy .","That/DT being/VBG said/VBD ,/, it/PRP is/VBZ important/JJ to/TO realize/VB that/IN unless/IN one/PRP is/VBZ willing/JJ to/TO manage/VB multiple/JJ power/NN supplies/NNS ,/, the/DT scaling/NN can/MD only/RB be/VB applied/VBN globally/RB ;/: that/DT is/VBZ ,/, a/DT design/NN that/WDT does/VBZ not/RB balance/VB the/DT per-stage/JJ delays/NNS is/VBZ always/RB wasting/VBG energy/NN ./."," nsubjpass(said-3, That-1) auxpass(said-3, being-2) advcl(important-7, said-3) nsubj(important-7, it-5) nsubj(realize-9, it-5) cop(important-7, is-6) root(ROOT-0, important-7) mark(realize-9, to-8) xcomp(important-7, realize-9) mark(applied-26, that-10) mark(willing-14, unless-11) nsubj(willing-14, one-12) nsubj(manage-16, one-12) cop(willing-14, is-13) advcl(applied-26, willing-14) mark(manage-16, to-15) xcomp(willing-14, manage-16) amod(supplies-19, multiple-17) compound(supplies-19, power-18) dobj(manage-16, supplies-19) det(scaling-22, the-21) nsubjpass(applied-26, scaling-22) aux(applied-26, can-23) advmod(applied-26, only-24) auxpass(applied-26, be-25) ccomp(realize-9, applied-26) advmod(applied-26, globally-27) advmod(wasting-43, that-29) mwe(that-29, is-30) det(design-33, a-32) nsubj(balance-37, design-33) nsubj(wasting-43, design-33) ref(design-33, that-34) aux(balance-37, does-35) neg(balance-37, not-36) acl:relcl(design-33, balance-37) det(delays-40, the-38) amod(delays-40, per-stage-39) dobj(balance-37, delays-40) aux(wasting-43, is-41) advmod(wasting-43, always-42) parataxis(applied-26, wasting-43) dobj(wasting-43, energy-44)  "
"Severe body wasting , intractable vomiting , urinary and bowel incontinence , immobility , and total dependence are recognized as more important than pain in the desire for hastened death .","Severe/JJ body/NN wasting/NN ,/, intractable/JJ vomiting/NN ,/, urinary/NN and/CC bowel/NN incontinence/NN ,/, immobility/NN ,/, and/CC total/JJ dependence/NN are/VBP recognized/VBN as/RB more/RBR important/JJ than/IN pain/NN in/IN the/DT desire/NN for/IN hastened/JJ death/NN ./."," amod(wasting-3, Severe-1) compound(wasting-3, body-2) nsubjpass(recognized-19, wasting-3) amod(incontinence-11, intractable-5) compound(incontinence-11, vomiting-6) conj:and(vomiting-6, urinary-8) compound(incontinence-11, urinary-8) cc(vomiting-6, and-9) conj:and(vomiting-6, bowel-10) compound(incontinence-11, bowel-10) conj:and(wasting-3, incontinence-11) nsubjpass(recognized-19, incontinence-11) conj:and(wasting-3, immobility-13) nsubjpass(recognized-19, immobility-13) cc(wasting-3, and-15) amod(dependence-17, total-16) conj:and(wasting-3, dependence-17) nsubjpass(recognized-19, dependence-17) auxpass(recognized-19, are-18) root(ROOT-0, recognized-19) advmod(important-22, as-20) advmod(important-22, more-21) xcomp(recognized-19, important-22) case(pain-24, than-23) nmod:than(recognized-19, pain-24) case(desire-27, in-25) det(desire-27, the-26) nmod:in(pain-24, desire-27) case(death-30, for-28) amod(death-30, hastened-29) nmod:for(desire-27, death-30)  "
"When I was carving the rim of oak leaves around the bowl , following Elizabeth 's design , I realized that I was wasting time by cutting out the details of each leaf before I had carved out the planes on which they were to sit , with each leaf overlapping the previous and underlapping the next .","When/WRB I/PRP was/VBD carving/VBG the/DT rim/NN of/IN oak/NN leaves/NNS around/IN the/DT bowl/NN ,/, following/VBG Elizabeth/NNP 's/POS design/NN ,/, I/PRP realized/VBD that/IN I/PRP was/VBD wasting/VBG time/NN by/IN cutting/VBG out/RP the/DT details/NNS of/IN each/DT leaf/NN before/IN I/PRP had/VBD carved/VBN out/RP the/DT planes/NNS on/IN which/WDT they/PRP were/VBD to/TO sit/VB ,/, with/IN each/DT leaf/NN overlapping/VBG the/DT previous/JJ and/CC underlapping/VBG the/DT next/JJ ./."," advmod(carving-4, When-1) nsubj(carving-4, I-2) aux(carving-4, was-3) advcl(realized-20, carving-4) det(rim-6, the-5) dobj(carving-4, rim-6) case(leaves-9, of-7) compound(leaves-9, oak-8) nmod:of(rim-6, leaves-9) case(bowl-12, around-10) det(bowl-12, the-11) nmod:around(carving-4, bowl-12) case(design-17, following-14) nmod:poss(design-17, Elizabeth-15) case(Elizabeth-15, 's-16) nmod:following(bowl-12, design-17) nsubj(realized-20, I-19) root(ROOT-0, realized-20) mark(wasting-24, that-21) nsubj(wasting-24, I-22) aux(wasting-24, was-23) ccomp(realized-20, wasting-24) dobj(wasting-24, time-25) mark(cutting-27, by-26) advcl(wasting-24, cutting-27) compound:prt(cutting-27, out-28) det(details-30, the-29) dobj(cutting-27, details-30) case(leaf-33, of-31) det(leaf-33, each-32) nmod:of(details-30, leaf-33) mark(carved-37, before-34) nsubj(carved-37, I-35) aux(carved-37, had-36) advcl(cutting-27, carved-37) compound:prt(carved-37, out-38) det(planes-40, the-39) dobj(carved-37, planes-40) nmod:on(were-44, planes-40) case(which-42, on-41) ref(planes-40, which-42) nsubj(were-44, they-43) nsubj(sit-46, they-43) acl:relcl(planes-40, were-44) mark(sit-46, to-45) xcomp(were-44, sit-46) case(leaf-50, with-48) det(leaf-50, each-49) nmod:with(carved-37, leaf-50) dep(leaf-50, overlapping-51) det(previous-53, the-52) dobj(overlapping-51, previous-53) cc(overlapping-51, and-54) dep(leaf-50, underlapping-55) conj:and(overlapping-51, underlapping-55) det(next-57, the-56) dobj(underlapping-55, next-57)  "
<p> The jury in one case publicly criticized police for wasting taxpayers ' money investigating and prosecuting what amounted to victimless crimes .,<p>/RB The/DT jury/NN in/IN one/CD case/NN publicly/RB criticized/VBD police/NNS for/IN wasting/VBG taxpayers/NNS '/POS money/NN investigating/VBG and/CC prosecuting/VBG what/WP amounted/VBD to/TO victimless/JJ crimes/NNS ./.," advmod(criticized-8, <p>-1) det(jury-3, The-2) nsubj(criticized-8, jury-3) case(case-6, in-4) nummod(case-6, one-5) nmod:in(jury-3, case-6) advmod(criticized-8, publicly-7) root(ROOT-0, criticized-8) dobj(criticized-8, police-9) mark(wasting-11, for-10) advcl(criticized-8, wasting-11) nmod:poss(money-14, taxpayers-12) case(taxpayers-12, '-13) dobj(wasting-11, money-14) acl(money-14, investigating-15) cc(investigating-15, and-16) acl(money-14, prosecuting-17) conj:and(investigating-15, prosecuting-17) nsubj(amounted-19, what-18) ccomp(investigating-15, amounted-19) case(crimes-22, to-20) amod(crimes-22, victimless-21) nmod:to(amounted-19, crimes-22)  "
"As a result , U.S. teachers are forced to deal superficially with topics and repeat them again year after year , wasting valuable instructional time .","As/IN a/DT result/NN ,/, U.S./NNP teachers/NNS are/VBP forced/VBN to/TO deal/VB superficially/RB with/IN topics/NNS and/CC repeat/VB them/PRP again/RB year/NN after/IN year/NN ,/, wasting/VBG valuable/JJ instructional/JJ time/NN ./."," case(result-3, As-1) det(result-3, a-2) nmod:as(forced-8, result-3) compound(teachers-6, U.S.-5) nsubjpass(forced-8, teachers-6) nsubj(deal-10, teachers-6) nsubj(repeat-15, teachers-6) auxpass(forced-8, are-7) root(ROOT-0, forced-8) mark(deal-10, to-9) xcomp(forced-8, deal-10) advmod(deal-10, superficially-11) case(topics-13, with-12) nmod:with(deal-10, topics-13) cc(deal-10, and-14) xcomp(forced-8, repeat-15) conj:and(deal-10, repeat-15) dobj(repeat-15, them-16) advmod(repeat-15, again-17) nmod:tmod(repeat-15, year-18) case(year-20, after-19) nmod:after(repeat-15, year-20) xcomp(forced-8, wasting-22) amod(time-25, valuable-23) amod(time-25, instructional-24) dobj(wasting-22, time-25)  "
"High velocity , mass-wasting phenomena such as landslides and snow avalanches might be measured in terms of kinetic energy as well as relocated material , whereas a slow velocity mass wasting phenomenon such as soil creep might be measured in terms of its material transfer rather than its kinetic energy .","High/JJ velocity/NN ,/, mass-wasting/JJ phenomena/NNS such/JJ as/IN landslides/NNS and/CC snow/NN avalanches/NNS might/MD be/VB measured/VBN in/IN terms/NNS of/IN kinetic/JJ energy/NN as/RB well/RB as/IN relocated/VBN material/NN ,/, whereas/IN a/DT slow/JJ velocity/NN mass/NN wasting/NN phenomenon/NN such/JJ as/IN soil/NN creep/NN might/MD be/VB measured/VBN in/IN terms/NNS of/IN its/PRP$ material/NN transfer/NN rather/RB than/IN its/PRP$ kinetic/JJ energy/NN ./."," amod(velocity-2, High-1) nsubj(measured-14, velocity-2) nsubj(relocated-23, velocity-2) amod(phenomena-5, mass-wasting-4) appos(velocity-2, phenomena-5) case(landslides-8, such-6) mwe(such-6, as-7) nmod:such_as(phenomena-5, landslides-8) cc(landslides-8, and-9) compound(avalanches-11, snow-10) nmod:such_as(phenomena-5, avalanches-11) conj:and(landslides-8, avalanches-11) aux(measured-14, might-12) aux(measured-14, be-13) root(ROOT-0, measured-14) case(terms-16, in-15) nmod:in(measured-14, terms-16) case(energy-19, of-17) amod(energy-19, kinetic-18) nmod:of(terms-16, energy-19) cc(measured-14, as-20) mwe(as-20, well-21) mwe(as-20, as-22) conj:and(measured-14, relocated-23) dobj(relocated-23, material-24) mark(measured-39, whereas-26) det(phenomenon-32, a-27) amod(phenomenon-32, slow-28) compound(phenomenon-32, velocity-29) compound(phenomenon-32, mass-30) compound(phenomenon-32, wasting-31) nsubjpass(measured-39, phenomenon-32) case(creep-36, such-33) mwe(such-33, as-34) compound(creep-36, soil-35) nmod:such_as(phenomenon-32, creep-36) aux(measured-39, might-37) auxpass(measured-39, be-38) advcl(measured-14, measured-39) case(terms-41, in-40) nmod:in(measured-39, terms-41) case(transfer-45, of-42) nmod:poss(transfer-45, its-43) compound(transfer-45, material-44) nmod:of(terms-41, transfer-45) cc(terms-41, rather-46) mwe(rather-46, than-47) nmod:poss(energy-50, its-48) amod(energy-50, kinetic-49) nmod:in(measured-39, energy-50) conj:negcc(terms-41, energy-50)  "
