sent,tags,parse,Noun,Index,Relevant Dependencies,Sentence Fragment,Noun Tag,Negation,Verb Reference,Verb Tag,Relation to Verb,Verb Negation,Prepositional Phrases,Prepositions,Prepositional Subjects,Prepositional Objects,Determiners,Conjunctions,Compounds,Adjectival Modifiers,Possesed (owned by noun),Possesive (owner of noun),Numeric Modifiers,Case Modifiers,Adverbial Modifiers,Appositional Modifiers,Modality,Conditional,Denumerator,Type of Denumerator,Plurality of Noun,Plurality of Verb,Allan Tests Passed,Countability,Verdicality
"The men told the youngsters to bring the sheep closer together so they could catch them and once this was accomplished , the slaughter started . ""","The/DT men/NNS told/VBD the/DT youngsters/NNS to/TO bring/VB the/DT sheep/NN closer/RBR together/RB so/IN they/PRP could/MD catch/VB them/PRP and/CC once/IN this/DT was/VBD accomplished/VBN ,/, the/DT slaughter/NN started/VBD ./. ''/''"," det(men-2, The-1) nsubj(told-3, men-2) root(ROOT-0, told-3) det(youngsters-5, the-4) dobj(told-3, youngsters-5) nsubj(bring-7, youngsters-5) mark(bring-7, to-6) xcomp(told-3, bring-7) det(sheep-9, the-8) dobj(bring-7, sheep-9) advmod(together-11, closer-10) advmod(bring-7, together-11) mark(catch-15, so-12) nsubj(catch-15, they-13) aux(catch-15, could-14) advcl(together-11, catch-15) dobj(catch-15, them-16) cc(told-3, and-17) mark(accomplished-21, once-18) nsubjpass(accomplished-21, this-19) auxpass(accomplished-21, was-20) advcl(started-25, accomplished-21) det(slaughter-24, the-23) nsubj(started-25, slaughter-24) conj:and(told-3, started-25)  ",sheep,9,"det(sheep-9, the-8) dobj(bring-7, sheep-9) ",the youngsters to bring the sheep closer together so they could,NN,[],bring,VB,object,[],[],[],[],[],['the'],[],[],[],[],[],[],[],[],[],[],[],,,singular,ambiguous,,unknown,unknown
It was strange to stand among the blood-soaked dead sheep with the few that were left .,It/PRP was/VBD strange/JJ to/TO stand/VB among/IN the/DT blood-soaked/JJ dead/JJ sheep/NN with/IN the/DT few/JJ that/WDT were/VBD left/VBN ./.," nsubj(strange-3, It-1) nsubj(stand-5, It-1) cop(strange-3, was-2) root(ROOT-0, strange-3) mark(stand-5, to-4) xcomp(strange-3, stand-5) case(sheep-10, among-6) det(sheep-10, the-7) amod(sheep-10, blood-soaked-8) amod(sheep-10, dead-9) nmod:among(stand-5, sheep-10) case(few-13, with-11) det(few-13, the-12) nmod:with(stand-5, few-13) nsubjpass(left-16, few-13) ref(few-13, that-14) auxpass(left-16, were-15) acl:relcl(few-13, left-16)  ",sheep,10,"case(sheep-10, among-6) det(sheep-10, the-7) amod(sheep-10, blood-soaked-8) amod(sheep-10, dead-9) nmod:among(stand-5, sheep-10) ",stand among the blood-soaked dead sheep with the few that were,NN,[],,,,,"[('among', 'stand')]",['among'],['stand'],[],['the'],[],[],['dead'],[],[],[],['among'],[],[],[],[],,,singular,,,unknown,unknown
"... After this we were put in poverty by the confiscation of our sheep and horses . """,.../: After/IN this/DT we/PRP were/VBD put/VBN in/IN poverty/NN by/IN the/DT confiscation/NN of/IN our/PRP$ sheep/NN and/CC horses/NNS ./. ''/''," case(this-3, After-2) nmod:after(put-6, this-3) nsubjpass(put-6, we-4) auxpass(put-6, were-5) root(ROOT-0, put-6) case(poverty-8, in-7) nmod:in(put-6, poverty-8) case(confiscation-11, by-9) det(confiscation-11, the-10) nmod:by(put-6, confiscation-11) case(sheep-14, of-12) nmod:poss(sheep-14, our-13) nmod:of(confiscation-11, sheep-14) cc(sheep-14, and-15) nmod:of(confiscation-11, horses-16) conj:and(sheep-14, horses-16)  ",sheep,14,"case(sheep-14, of-12) nmod:poss(sheep-14, our-13) cc(sheep-14, and-15) conj:and(sheep-14, horses-16) nmod:of(confiscation-11, sheep-14) ","by the confiscation of our sheep and horses . """,NN,[],,,,,"[('of', 'confiscation')]",['of'],['confiscation'],[],[],"[('and', 'horses')]",[],[],[],['our'],[],['of'],[],[],[],[],,,singular,,,unknown,unknown
57 <p> The BIA cultivated informants who reported names of people hiding sheep or not cooperating with the government 's intent .,57/CD <p>/VBP The/DT BIA/JJ cultivated/VBN informants/NNS who/WP reported/VBD names/NNS of/IN people/NNS hiding/VBG sheep/NN or/CC not/RB cooperating/VBG with/IN the/DT government/NN 's/POS intent/NN ./.," nsubj(<p>-2, 57-1) root(ROOT-0, <p>-2) det(informants-6, The-3) amod(informants-6, BIA-4) amod(informants-6, cultivated-5) dobj(<p>-2, informants-6) nsubj(reported-8, informants-6) ref(informants-6, who-7) acl:relcl(informants-6, reported-8) dobj(reported-8, names-9) case(people-11, of-10) nmod:of(names-9, people-11) dep(people-11, hiding-12) dobj(hiding-12, sheep-13) cc(hiding-12, or-14) neg(cooperating-16, not-15) dep(people-11, cooperating-16) conj:or(hiding-12, cooperating-16) case(intent-21, with-17) det(government-19, the-18) nmod:poss(intent-21, government-19) case(government-19, 's-20) nmod:with(cooperating-16, intent-21)  ",sheep,13,"dobj(hiding-12, sheep-13) ",reported names of people hiding sheep or not cooperating with the,NN,[],hiding,VBG,object,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,,singular,ambiguous,,unknown,unknown
"Some Navajos believed he "" hated "" them and that he looked at them with "" hungry eyes "" because they were "" getting rich by having too many sheep . """,Some/DT Navajos/NNPS believed/VBD he/PRP ''/'' hated/VBG ''/'' them/PRP and/CC that/IN he/PRP looked/VBD at/IN them/PRP with/IN ''/'' hungry/JJ eyes/NNS ''/'' because/IN they/PRP were/VBD ''/'' getting/VBG rich/JJ by/IN having/VBG too/RB many/JJ sheep/NN ./. ''/''," det(Navajos-2, Some-1) nsubj(believed-3, Navajos-2) root(ROOT-0, believed-3) dobj(believed-3, he-4) ccomp(believed-3, hated-6) dobj(hated-6, them-8) cc(hated-6, and-9) mark(looked-12, that-10) nsubj(looked-12, he-11) ccomp(believed-3, looked-12) conj:and(hated-6, looked-12) case(them-14, at-13) nmod:at(looked-12, them-14) case(eyes-18, with-15) amod(eyes-18, hungry-17) nmod:with(looked-12, eyes-18) mark(having-27, because-20) nsubj(having-27, they-21) cop(having-27, were-22) xcomp(having-27, getting-24) xcomp(getting-24, rich-25) mark(having-27, by-26) dep(eyes-18, having-27) advmod(sheep-30, too-28) amod(sheep-30, many-29) dobj(having-27, sheep-30)  ",sheep,30,"advmod(sheep-30, too-28) amod(sheep-30, many-29) dobj(having-27, sheep-30) ","rich by having too many sheep . """,NN,[],having,VBG,object,[],[],[],[],[],[],[],[],['many'],[],[],[],[],['too'],[],[],[],many,fuzzy,singular,ambiguous,,unknown,unknown
"The two men started their verbal sparring , the white man saying there was no room for more sheep and that they were making "" narrow gullies .","The/DT two/CD men/NNS started/VBD their/PRP$ verbal/JJ sparring/NN ,/, the/DT white/JJ man/NN saying/VBG there/EX was/VBD no/DT room/NN for/IN more/JJR sheep/NN and/CC that/IN they/PRP were/VBD making/VBG ''/'' narrow/JJ gullies/NNS ./."," det(men-3, The-1) nummod(men-3, two-2) nsubj(started-4, men-3) root(ROOT-0, started-4) nmod:poss(sparring-7, their-5) amod(sparring-7, verbal-6) dobj(started-4, sparring-7) det(man-11, the-9) amod(man-11, white-10) appos(sparring-7, man-11) acl(man-11, saying-12) expl(was-14, there-13) ccomp(saying-12, was-14) neg(room-16, no-15) nsubj(was-14, room-16) case(sheep-19, for-17) amod(sheep-19, more-18) nmod:for(room-16, sheep-19) cc(was-14, and-20) mark(were-23, that-21) nsubj(were-23, they-22) ccomp(saying-12, were-23) conj:and(was-14, were-23) xcomp(were-23, making-24) amod(gullies-27, narrow-26) dobj(making-24, gullies-27)  ",sheep,19,"case(sheep-19, for-17) amod(sheep-19, more-18) nmod:for(room-16, sheep-19) ",was no room for more sheep and that they were making,NN,[],,,,,"[('for', 'room')]",['for'],['room'],[],[],[],[],['more'],[],[],[],['for'],[],[],[],[],,,singular,,,unknown,unknown
"Of his six hundred plus sheep , he kept three hundred and fifty-four.","Of/IN his/PRP$ six/CD hundred/CD plus/NN sheep/NN ,/, he/PRP kept/VBD three/CD hundred/CD and/CC fifty-four/NN ./."," case(sheep-6, Of-1) nmod:poss(sheep-6, his-2) compound(hundred-4, six-3) nummod(sheep-6, hundred-4) compound(sheep-6, plus-5) nmod:of(kept-9, sheep-6) nsubj(kept-9, he-8) root(ROOT-0, kept-9) nummod(hundred-11, three-10) dobj(kept-9, hundred-11) cc(hundred-11, and-12) dobj(kept-9, fifty-four-13) conj:and(hundred-11, fifty-four-13)  ",sheep,6,"case(sheep-6, Of-1) nmod:poss(sheep-6, his-2) nummod(sheep-6, hundred-4) compound(sheep-6, plus-5) nmod:of(kept-9, sheep-6) ","Of his six hundred plus sheep , he kept three hundred",NN,[],,,,,"[('of', 'kept')]",['of'],['kept'],[],[],[],['plus'],[],[],['his'],"['six', 'hundred']",['Of'],[],[],[],[],six,other,singular,,O-DEN,countable,unknown
"The people will multiply , the horses and the sheep too , the corn will reproduce itself , plants of all kinds will always grow ... and it will rain . ""","The/DT people/NNS will/MD multiply/VB ,/, the/DT horses/NNS and/CC the/DT sheep/NN too/RB ,/, the/DT corn/NN will/MD reproduce/VB itself/PRP ,/, plants/NNS of/IN all/DT kinds/NNS will/MD always/RB grow/VB .../: and/CC it/PRP will/MD rain/VB ./. ''/''"," det(people-2, The-1) nsubj(multiply-4, people-2) aux(multiply-4, will-3) root(ROOT-0, multiply-4) det(horses-7, the-6) nmod:npmod(too-11, horses-7) cc(horses-7, and-8) det(sheep-10, the-9) conj:and(horses-7, sheep-10) nmod:npmod(too-11, sheep-10) advmod(reproduce-16, too-11) det(corn-14, the-13) nsubj(reproduce-16, corn-14) aux(reproduce-16, will-15) ccomp(multiply-4, reproduce-16) dobj(reproduce-16, itself-17) nsubj(grow-25, plants-19) case(kinds-22, of-20) det(kinds-22, all-21) nmod:of(plants-19, kinds-22) aux(grow-25, will-23) advmod(grow-25, always-24) conj:and(multiply-4, grow-25) cc(multiply-4, and-27) nsubj(rain-30, it-28) aux(rain-30, will-29) conj:and(multiply-4, rain-30)  ",sheep,10,"det(sheep-10, the-9) conj:and(horses-7, sheep-10) nmod:npmod(too-11, sheep-10) ",", the horses and the sheep too , the corn will",NN,[],,,,,"[('npmod', 'too')]",['npmod'],['too'],[],['the'],"[('and', 'horses')]",[],[],[],[],[],[],[],[],[],[],,,singular,,,unknown,unknown
"To the Navajos , the sheep pray to the gods , who send rain to help the plants grow .","To/TO the/DT Navajos/NNPS ,/, the/DT sheep/NN pray/NN to/TO the/DT gods/NNS ,/, who/WP send/VBP rain/NN to/TO help/VB the/DT plants/NNS grow/VBP ./."," case(Navajos-3, To-1) det(Navajos-3, the-2) nmod:to(grow-19, Navajos-3) det(pray-7, the-5) compound(pray-7, sheep-6) nsubj(grow-19, pray-7) case(gods-10, to-8) det(gods-10, the-9) nmod:to(pray-7, gods-10) nsubj(send-13, gods-10) ref(gods-10, who-12) acl:relcl(gods-10, send-13) dobj(send-13, rain-14) mark(help-16, to-15) advcl(send-13, help-16) det(plants-18, the-17) dobj(help-16, plants-18) root(ROOT-0, grow-19)  ",sheep,6,"compound(pray-7, sheep-6) ","To the Navajos , the sheep pray to the gods ,",NN,[],grow,VBP,subject,[],[],[],[],[],[],[],['pray'],[],[],[],[],[],[],[],[],[],,,singular,plural,EX-PL,countable,unknown
"Consequently , the Dine believed there was plenty of vegetation before the sheep were killed . ""","Consequently/RB ,/, the/DT Dine/NNP believed/VBD there/EX was/VBD plenty/RB of/IN vegetation/NNP before/IN the/DT sheep/NN were/VBD killed/VBN ./. ''/''"," advmod(believed-5, Consequently-1) det(Dine-4, the-3) nsubj(believed-5, Dine-4) root(ROOT-0, believed-5) expl(was-7, there-6) ccomp(believed-5, was-7) nsubj(was-7, plenty-8) case(vegetation-10, of-9) nmod:of(plenty-8, vegetation-10) mark(killed-15, before-11) det(sheep-13, the-12) nsubjpass(killed-15, sheep-13) auxpass(killed-15, were-14) advcl(was-7, killed-15)  ",sheep,13,"det(sheep-13, the-12) nsubjpass(killed-15, sheep-13) ","plenty of vegetation before the sheep were killed . """,NN,[],killed,VBN,subject,[],[],[],[],[],['the'],[],[],[],[],[],[],[],[],[],[],[],,,singular,ambiguous,,unknown,unknown
There is very little now for a sheep to take a bite of .,There/EX is/VBZ very/RB little/JJ now/RB for/IN a/DT sheep/NN to/TO take/VB a/DT bite/NN of/IN ./.," expl(is-2, There-1) root(ROOT-0, is-2) advmod(little-4, very-3) xcomp(is-2, little-4) advmod(is-2, now-5) case(sheep-8, for-6) det(sheep-8, a-7) nmod:for(is-2, sheep-8) mark(take-10, to-9) acl(sheep-8, take-10) det(bite-12, a-11) dobj(take-10, bite-12) acl(bite-12, of-13)  ",sheep,8,"case(sheep-8, for-6) det(sheep-8, a-7) acl(sheep-8, take-10) nmod:for(is-2, sheep-8) ",very little now for a sheep to take a bite of,NN,[],,,,,"[('for', 'is')]",['for'],['is'],[],['a'],[],[],[],[],[],[],['for'],[],[],[],[],a,unit,singular,,A+N,countable,unknown
"70 When Collier killed the sheep , he also affected the male rains and the vegetation , one of the main things he was trying to protect .","70/CD When/WRB Collier/NNP killed/VBD the/DT sheep/NN ,/, he/PRP also/RB affected/VBD the/DT male/JJ rains/NNS and/CC the/DT vegetation/NN ,/, one/CD of/IN the/DT main/JJ things/NNS he/PRP was/VBD trying/VBG to/TO protect/VB ./."," nmod:tmod(affected-10, 70-1) advmod(killed-4, When-2) nsubj(killed-4, Collier-3) acl:relcl(70-1, killed-4) det(sheep-6, the-5) dobj(killed-4, sheep-6) nsubj(affected-10, he-8) advmod(affected-10, also-9) root(ROOT-0, affected-10) det(rains-13, the-11) amod(rains-13, male-12) dobj(affected-10, rains-13) cc(rains-13, and-14) det(vegetation-16, the-15) dobj(affected-10, vegetation-16) conj:and(rains-13, vegetation-16) appos(rains-13, one-18) case(things-22, of-19) det(things-22, the-20) amod(things-22, main-21) nmod:of(one-18, things-22) nsubj(trying-25, he-23) nsubj(protect-27, he-23) aux(trying-25, was-24) acl:relcl(things-22, trying-25) mark(protect-27, to-26) xcomp(trying-25, protect-27)  ",sheep,6,"det(sheep-6, the-5) dobj(killed-4, sheep-6) ","70 When Collier killed the sheep , he also affected the",NN,[],killed,VBD,object,[],[],[],[],[],['the'],[],[],[],[],[],[],[],[],[],[],[],,,singular,ambiguous,,unknown,unknown
"It is so tough it can kill horses and sheep that eat it , and can make a person ill if scratched by it .","It/PRP is/VBZ so/RB tough/JJ it/PRP can/MD kill/VB horses/NNS and/CC sheep/NN that/WDT eat/VBP it/PRP ,/, and/CC can/MD make/VB a/DT person/NN ill/RB if/IN scratched/JJ by/IN it/PRP ./."," nsubj(tough-4, It-1) cop(tough-4, is-2) advmod(tough-4, so-3) root(ROOT-0, tough-4) nsubj(kill-7, it-5) aux(kill-7, can-6) ccomp(tough-4, kill-7) dobj(kill-7, horses-8) nsubj(eat-12, horses-8) nsubj(make-17, horses-8) cc(horses-8, and-9) dobj(kill-7, sheep-10) conj:and(horses-8, sheep-10) nsubj(eat-12, sheep-10) ref(horses-8, that-11) acl:relcl(horses-8, eat-12) dobj(eat-12, it-13) cc(eat-12, and-15) aux(make-17, can-16) acl:relcl(horses-8, make-17) conj:and(eat-12, make-17) det(person-19, a-18) dobj(make-17, person-19) advmod(scratched-22, ill-20) dep(scratched-22, if-21) amod(person-19, scratched-22) case(it-24, by-23) nmod:by(make-17, it-24)  ",sheep,10,"dobj(kill-7, sheep-10) conj:and(horses-8, sheep-10) nsubj(eat-12, sheep-10) ","it can kill horses and sheep that eat it , and",NN,[],eat,VBP,subject,[],[],[],[],[],[],"[('and', 'horses')]",[],[],[],[],[],[],[],[],[],[],,,singular,plural,EX-PL,countable,unknown
76 <p> Is this pushing the effects of livestock reduction too far -- to compare Nazi concentration camp inmates to the old people 's feelings about losing sheep ?,76/CD <p>/NN Is/VBZ this/DT pushing/VBG the/DT effects/NNS of/IN livestock/NN reduction/NN too/RB far/RB --/: to/TO compare/VB Nazi/JJ concentration/NN camp/NN inmates/NNS to/TO the/DT old/JJ people/NNS 's/POS feelings/NNS about/IN losing/VBG sheep/NN ?/.," nummod(<p>-2, 76-1) nsubj(this-4, <p>-2) cop(this-4, Is-3) root(ROOT-0, this-4) acl(this-4, pushing-5) det(effects-7, the-6) dobj(pushing-5, effects-7) case(reduction-10, of-8) compound(reduction-10, livestock-9) nmod:of(effects-7, reduction-10) advmod(far-12, too-11) advmod(pushing-5, far-12) mark(compare-15, to-14) acl(this-4, compare-15) amod(inmates-19, Nazi-16) compound(inmates-19, concentration-17) compound(inmates-19, camp-18) dobj(compare-15, inmates-19) case(feelings-25, to-20) det(people-23, the-21) amod(people-23, old-22) nmod:poss(feelings-25, people-23) case(people-23, 's-24) nmod:to(compare-15, feelings-25) mark(losing-27, about-26) advcl(compare-15, losing-27) dobj(losing-27, sheep-28)  ",sheep,28,"dobj(losing-27, sheep-28) ",people 's feelings about losing sheep ?,NN,[],losing,VBG,object,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,,singular,ambiguous,,unknown,unknown
"From their perspective , where "" sheep were life , "" the trauma encountered , even though psychological , was real .","From/CD their/PRP$ perspective/IN ,/, where/WRB ''/'' sheep/NN were/VBD life/NN ,/, ''/'' the/DT trauma/NN encountered/VBD ,/, even/RB though/RB psychological/JJ ,/, was/VBD real/JJ ./."," dep(where-5, From-1) dep(From-1, their-2) nmod(their-2, perspective-3) dep(life-9, where-5) nsubj(life-9, sheep-7) cop(life-9, were-8) root(ROOT-0, life-9) det(trauma-13, the-12) nsubj(encountered-14, trauma-13) acl:relcl(life-9, encountered-14) advmod(psychological-18, even-16) advmod(psychological-18, though-17) dep(real-21, psychological-18) cop(real-21, was-20) ccomp(encountered-14, real-21)  ",sheep,7,"nsubj(life-9, sheep-7) ","their perspective , where "" sheep were life , "" the",NN,[],were,VBD,subject,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,,singular,ambiguous,,unknown,unknown
How many will never be known because of the loss of the sheep and other animals .,How/WRB many/JJ will/MD never/RB be/VB known/VBN because/RB of/IN the/DT loss/NN of/IN the/DT sheep/NN and/CC other/JJ animals/NNS ./.," advmod(many-2, How-1) dep(known-6, many-2) aux(known-6, will-3) neg(known-6, never-4) auxpass(known-6, be-5) root(ROOT-0, known-6) case(loss-10, because-7) mwe(because-7, of-8) det(loss-10, the-9) nmod:because_of(known-6, loss-10) case(sheep-13, of-11) det(sheep-13, the-12) nmod:of(loss-10, sheep-13) cc(sheep-13, and-14) amod(animals-16, other-15) nmod:of(loss-10, animals-16) conj:and(sheep-13, animals-16)  ",sheep,13,"case(sheep-13, of-11) det(sheep-13, the-12) cc(sheep-13, and-14) conj:and(sheep-13, animals-16) nmod:of(loss-10, sheep-13) ",of the loss of the sheep and other animals .,NN,[],,,,,"[('of', 'loss')]",['of'],['loss'],[],['the'],"[('and', 'animals')]",[],[],[],[],[],['of'],[],[],[],[],,,singular,,,unknown,unknown
"What this meant to the Navajo in 1936 when the government introduced this system on the reservation , was that the land was now divided into grazing sections evaluated on how well they could support one cow , one horse , or five sheep as a unit of measure .","What/WP this/DT meant/VBD to/TO the/DT Navajo/NNP in/IN 1936/CD when/WRB the/DT government/NN introduced/VBD this/DT system/NN on/IN the/DT reservation/NN ,/, was/VBD that/IN the/DT land/NN was/VBD now/RB divided/VBN into/IN grazing/NN sections/NNS evaluated/VBN on/IN how/WRB well/RB they/PRP could/MD support/VB one/CD cow/NN ,/, one/CD horse/NN ,/, or/CC five/CD sheep/NN as/IN a/DT unit/NN of/IN measure/NN ./."," dobj(meant-3, What-1) nsubj(meant-3, this-2) csubj(was-19, meant-3) case(Navajo-6, to-4) det(Navajo-6, the-5) nmod:to(meant-3, Navajo-6) case(1936-8, in-7) nmod:in(Navajo-6, 1936-8) advmod(introduced-12, when-9) det(government-11, the-10) nsubj(introduced-12, government-11) advcl(meant-3, introduced-12) det(system-14, this-13) dobj(introduced-12, system-14) case(reservation-17, on-15) det(reservation-17, the-16) nmod:on(introduced-12, reservation-17) root(ROOT-0, was-19) mark(divided-25, that-20) det(land-22, the-21) nsubjpass(divided-25, land-22) auxpass(divided-25, was-23) advmod(divided-25, now-24) ccomp(was-19, divided-25) case(sections-28, into-26) compound(sections-28, grazing-27) nmod:into(divided-25, sections-28) acl(sections-28, evaluated-29) mark(support-35, on-30) advmod(well-32, how-31) advmod(support-35, well-32) nsubj(support-35, they-33) aux(support-35, could-34) advcl(evaluated-29, support-35) nummod(cow-37, one-36) dobj(support-35, cow-37) nummod(horse-40, one-39) dobj(support-35, horse-40) conj:or(cow-37, horse-40) cc(cow-37, or-42) nummod(sheep-44, five-43) dobj(support-35, sheep-44) conj:or(cow-37, sheep-44) case(unit-47, as-45) det(unit-47, a-46) nmod:as(support-35, unit-47) case(measure-49, of-48) nmod:of(unit-47, measure-49)  ",sheep,44,"nummod(sheep-44, five-43) dobj(support-35, sheep-44) conj:or(cow-37, sheep-44) ","one horse , or five sheep as a unit of measure",NN,[],support,VB,object,[],[],[],[],[],[],"[('or', 'cow')]",[],[],[],[],['five'],[],[],[],[],[],five,other,singular,ambiguous,O-DEN,countable,unknown
